course_id,course_title,url,price,level,content_duration,subject
961630,Beginner Guitar Quick-Start Course,https://www.udemy.com/learn-guitar-in-30-minutes/,0,Beginner Level,1 hour,Musical Instruments
544234,Mike G's Beginner Drum Course: Part 1,https://www.udemy.com/drumlessons/,35,Beginner Level,3 hours,Musical Instruments
517366,Guitar for Beginners - Learn the Basics,https://www.udemy.com/learnguitar/,20,Beginner Level,31 mins,Musical Instruments
271652,How To Play The Djembe: For Beginners,https://www.udemy.com/how-to-play-the-djembe-for-beginners/,30,All Levels,1 hour,Musical Instruments
760066,Blues Guitar Lessons - Volume 1 - Blues Shuffle Essentials,https://www.udemy.com/blues-guitar-magic-volume-1/,45,All Levels,2.5 hours,Musical Instruments
80844,Beginner Guitar - 38 Easy Lessons You Needs to Get Started,https://www.udemy.com/beginner-guitar-8-lessons-everyone-needs/,40,Beginner Level,3 hours,Musical Instruments
820086,Bass Guitar Lessons For Beginners,https://www.udemy.com/the-music-coach-online-bass-guitar-lesson-program/,95,Beginner Level,2.5 hours,Musical Instruments
1013558,Pure Pentatonic Power: Rock and Blues Guitar Soloing,https://www.udemy.com/pure-pentatonic-power-a-masterclass-in-rock-and-blues/,50,All Levels,2 hours,Musical Instruments
206332,Rock Drumset Grooves: Level 1,https://www.udemy.com/rock-drumset-grooves-101/,20,Beginner Level,2 hours,Musical Instruments
624662,Guitar: The Next Level,https://www.udemy.com/guitar-the-next-level/,55,Beginner Level,1 hour,Musical Instruments
470472,Learn to Play Euphonium: Beginner to Pro in Under Five Hours,https://www.udemy.com/beginning-euphonium/,50,Beginner Level,7 hours,Musical Instruments
331970,Learn Oud 1 (No Prior Music Knowledge Required!),https://www.udemy.com/learn-oud/,20,Beginner Level,3.5 hours,Musical Instruments
705890,Instant Harmonica - play Dylan's Blowing in the Wind today!,https://www.udemy.com/instant-harmonica-play-dylans-blowing-in-the-wind-today/,20,All Levels,1 hour,Musical Instruments
932804,Improvise On The Piano In 30 Minutes,https://www.udemy.com/improvise-on-the-piano-in-30-minutes/,40,Beginner Level,1.5 hours,Musical Instruments
1101522,Cajon Step-by-Step: Beginner > Intermediate > Advanced,https://www.udemy.com/cajon-step-by-step/,35,All Levels,3 hours,Musical Instruments
760300,Blues Guitar Lessons - Volume 2 - Slow Blues Essentials,https://www.udemy.com/blues-guitar-lessons-volume-2-slow-blues-essentials/,45,All Levels,2 hours,Musical Instruments
636858,Instant Harmonica - play the gorgeous Skye Boat Song now!,https://www.udemy.com/instant-harmonica-play-the-gorgeous-skye-boat-song-now/,20,Beginner Level,38 mins,Musical Instruments
371896,Learn to Play Trombone: Go From Beginner to Pro in No Time!,https://www.udemy.com/intermediate-trombone/,50,All Levels,7.5 hours,Musical Instruments
636842,FingerstyleGuitar by Jacques Stotzem - Basic Level,https://www.udemy.com/basic-fingerstyleguitar-jacques-stotzem/,30,All Levels,1.5 hours,Musical Instruments
564446,Instant Harmonica - play two Star Wars themes in 30 minutes ,https://www.udemy.com/instant-harmonica-play-two-star-wars-themes-in-30-minutes/,20,Beginner Level,42 mins,Musical Instruments
925286,Play Piano To-day! - Beginner Piano Lessons For Busy People!,https://www.udemy.com/piano-for-busy-people/,100,Beginner Level,4 hours,Musical Instruments
324224,Learn to Play the Flute: Beginner to Pro in Under Five Hours,https://www.udemy.com/beginnerflute/,50,Beginner Level,7 hours,Musical Instruments
1008054,Play Piano 7: Improvise on For All We Know in F Key by Ear,https://www.udemy.com/play-piano-7-improvise-on-for-all-we-know-in-f-key-by-ear/,50,All Levels,1.5 hours,Musical Instruments
40495,World's Fastest Piano Method - The Piano Revolution!,https://www.udemy.com/decplay-the-fastest-way-to-learn-piano/,95,Beginner Level,2 hours,Musical Instruments
184780,Learn to Play the Trumpet: Beginner to Pro Made the Easy Way,https://www.udemy.com/trumpet-a-beginners-guide/,50,Beginner Level,7.5 hours,Musical Instruments
338926,Learn to Play Clarinet: Beginner to Pro in Under Five Hours,https://www.udemy.com/clarinet-a-beginners-guide/,50,Beginner Level,6 hours,Musical Instruments
104304,"Learn To Play The Piano Using Pop, R&B and Gospel Chords",https://www.udemy.com/learn-to-play-the-piano-using-pop-rb-and-gospel-chords/,50,All Levels,41 mins,Musical Instruments
413182,Play By Ear #4: Play Song By Ear with 3 Chords Using Any Key,https://www.udemy.com/play-by-ear-4-play-many-songs-by-ear-with-3-chords-sing/,95,All Levels,2.5 hours,Musical Instruments
1108666,Worship Piano: From Beginner to Pro,https://www.udemy.com/worship-piano-from-beginner-to-pro/,80,All Levels,3 hours,Musical Instruments
692658,Easy to play Christmas Songs for Guitar,https://www.udemy.com/howtoplaychristmassongsontheguitar/,100,All Levels,30 mins,Musical Instruments
173776,Ultimate Blues Guitar Beginner Lessons,https://www.udemy.com/ultimate-blues-guitar-beginners-course/,20,Beginner Level,10.5 hours,Musical Instruments
1254852,How to Play Piano - Your First Lesson!,https://www.udemy.com/how-to-play-piano-course/,0,Beginner Level,31 mins,Musical Instruments
637842,Playing Piano : Reading and Playing Classical Tunes Vol.I,https://www.udemy.com/piano-playing-beggining-the-journey/,50,Beginner Level,2 hours,Musical Instruments
953442,Blues School! A Course For Beginners in Blues Piano & Improv,https://www.udemy.com/blues-piano-improvisation-amaze-yourself/,120,All Levels,3 hours,Musical Instruments
648628,Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells,https://www.udemy.com/learn-piano-christmas-song-2-play-dreamy-silver-bells/,80,All Levels,2 hours,Musical Instruments
670640,31 Day Guitar Challenge,https://www.udemy.com/31dayguitar/,40,Beginner Level,3.5 hours,Musical Instruments
403078,Percussive Fingerstyle Guitar,https://www.udemy.com/percussive-fingerstyle-course/,50,Intermediate Level,1.5 hours,Musical Instruments
174562,Learn to Play Saxophone: Beginner to Pro in Under Four Hours,https://www.udemy.com/saxophone-a-beginners-guide/,50,Beginner Level,5 hours,Musical Instruments
396238,"Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy! ",https://www.udemy.com/bassguitar/,100,Beginner Level,2 hours,Musical Instruments
20387,Guitar Insanity Workout - Eatmystrings!,https://www.udemy.com/eatmystrings-guitar-insanity-workout/,50,All Levels,2.5 hours,Musical Instruments
646906,Playing Piano:  Play Chords and Popular Pieces Vol.I,https://www.udemy.com/playing-piano-i-play-chords-and-popular-pieces/,100,Beginner Level,3 hours,Musical Instruments
783292,Guitar Chord Riot! Learn to Play Guitar Like a Guitar Jedi,https://www.udemy.com/guitar-chord-riot-learn-to-play-guitar-like-a-guitar-jedi/,75,Intermediate Level,30 mins,Musical Instruments
515262,Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs,https://www.udemy.com/beginner-electric-guitar/,50,Beginner Level,2 hours,Musical Instruments
147404,Guitar Fretboard Mastery for the Blues Guitarist,https://www.udemy.com/fretboard-mastery-for-the-blues-guitarist/,20,All Levels,1 hour,Musical Instruments
260900,Quick & Easy Piano Chords: Play more songs with more chords,https://www.udemy.com/quick-and-easy-piano-chords/,55,Beginner Level,2.5 hours,Musical Instruments
563650,Instant Harmonica - play Scarborough Fair in 8 easy lectures,https://www.udemy.com/instant-harmonica-play-scarborough-fair-in-8-easy-lectures/,40,Beginner Level,1 hour,Musical Instruments
743674,Piano With Willie: Blues n' Boogie Vol. 2,https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-2/,40,Intermediate Level,2.5 hours,Musical Instruments
71912,Have Fun with Beginner Blues Piano,https://www.udemy.com/have-fun-with-beginner-blues-piano/,75,All Levels,2.5 hours,Musical Instruments
1186514,Learn to Play Harp: Beginners Course,https://www.udemy.com/learn-to-play-harp-beginners-course/,0,Beginner Level,41 mins,Musical Instruments
1104494,Instant Harmonica - play this classic 8 bar blues tune!,https://www.udemy.com/instant-harmonica-play-trouble-in-mind-basic-8-bar-blues/,40,All Levels,1 hour,Musical Instruments
764534,Guitar Lessons - Learning The Neck - Fretboard Mastery,https://www.udemy.com/guitar-lessons-learning-the-neck-fretboard-mastery/,45,All Levels,6 hours,Musical Instruments
808292,Take your double bass drum technique to the next level,https://www.udemy.com/take-your-double-bass-drum-technique-to-the-next-level/,40,Intermediate Level,5.5 hours,Musical Instruments
630734,How To Play The Cajon: For Beginners,https://www.udemy.com/how-to-play-the-cajon-for-beginners/,30,All Levels,1.5 hours,Musical Instruments
757284,Slide Guitar- Slide Soloing Essentials,https://www.udemy.com/slide-guitar/,50,All Levels,3 hours,Musical Instruments
356060,Learn Piano #8:  Use Augmented Chord Sub & Whole Tone Scales,https://www.udemy.com/learn-piano-8-use-augmented-chord-sub-whole-tone-scales/,60,All Levels,1 hour,Musical Instruments
1045886,Learn Acoustic Guitar for Worship,https://www.udemy.com/learn-acoustic-guitar-for-worship/,40,Beginner Level,2 hours,Musical Instruments
939668,Learn 3 - All Time A R Rahman Hits on Carnatic Flute!,https://www.udemy.com/arrahman-hits/,70,Intermediate Level,2.5 hours,Musical Instruments
873386,Guitar Lessons: The Essential Beginner & Intermediate Course,https://www.udemy.com/guitar-lessons-the-essential-beginner-intermediate-course/,0,All Levels,2 hours,Musical Instruments
933818,Instant Harmonica - play the groovy Irish Washerwoman now!,https://www.udemy.com/instant-harmonica-play-the-groovy-irish-washerwoman-now/,40,Beginner Level,1 hour,Musical Instruments
624118,Music Fundamentals: Learn Beatmaking with Pen Tapping,https://www.udemy.com/music-fundamentals-learn-beatmaking-with-pen-tapping/,200,All Levels,2 hours,Musical Instruments
149716,"Learn to Play Fernando Sor's 'Study in B minor"",https://www.udemy.com/study-in-b-minor/,true,115,1403,5,9,Intermediate Level,43 mins,2014-01-27T20:58:16Z
398746,Piano: The Chord Based System - Learn To Play As The Pros Do""",https://www.udemy.com/learn-popular-piano-successfully-have-fun-making-music-now/,115,All Levels,2 hours,Musical Instruments
585946,Beginner Guitar Lessons by Paul Gronow,https://www.udemy.com/beginner-guitar-lessons-by-paul-gronow/,50,All Levels,3.5 hours,Musical Instruments
876396,Guitar Fretboard Secrets,https://www.udemy.com/guitar-fretboard-secrets/,55,Intermediate Level,2 hours,Musical Instruments
263818,Learn to Play French Horn: Beginner to Pro Made the Easy Way,https://www.udemy.com/beginninghorn/,50,Beginner Level,8 hours,Musical Instruments
759972,150 Rock Guitar Licks You MUST Know,https://www.udemy.com/150-rock-guitar-licks-you-must-know/,45,All Levels,4.5 hours,Musical Instruments
893056,Didgeridoo - from zero to HERO! Part One - beginning,https://www.udemy.com/didgeridoo-beginners/,35,Beginner Level,3 hours,Musical Instruments
326428,Learn Piano Scales: Play any song in any key! Like Pro's do,https://www.udemy.com/learn-piano-scales/,50,Beginner Level,2.5 hours,Musical Instruments
769518,Instant Harmonica - play the groovy Valens La Bamba now!,https://www.udemy.com/instant-harmonica-play-the-groovy-valens-la-bamba-now/,20,Beginner Level,44 mins,Musical Instruments
806638,Blues Master - Beginner's Techniques Piano Course,https://www.udemy.com/blues-master-basic-techniques-piano-course/,0,All Levels,1.5 hours,Musical Instruments
467408,"How to play Djembe, Drums & Rhythm. Level 2",https://www.udemy.com/how-to-play-djembe-drums-rhythm-level-2/,40,Intermediate Level,2 hours,Musical Instruments
567558,Instant Harmonica - play Amazing Grace with grace and ease!,https://www.udemy.com/instant-harmonica-play-amazing-grace-with-grace-and-ease/,40,Beginner Level,1 hour,Musical Instruments
854696,Instant Harmonica - play Amazing Grace + Ode to Joy now!,https://www.udemy.com/instant-harmonica-play-amazing-grace-ode-to-joy-now/,40,All Levels,1.5 hours,Musical Instruments
1182624,Play Thousands of Songs On The Guitar | Cheater Chords,https://www.udemy.com/how-to-play-any-song-on-the-guitar-secret-chords/,100,Beginner Level,1 hour,Musical Instruments
27681,Piano Improvisation from Day One,https://www.udemy.com/piano-improvisation-from-day-one/,20,All Levels,3 hours,Musical Instruments
412970,Classical Guitar Essentials - The Basics Part 1,https://www.udemy.com/classical-guitar-essentials-the-basics-part1/,65,Beginner Level,4.5 hours,Musical Instruments
344234,Learn Piano #7- Learn Chromatic Chords & Chromatic Scale Run,https://www.udemy.com/learn-piano-7-learn-chromatic-chords-chromatic-scale-run/,60,All Levels,2 hours,Musical Instruments
692812,Play all major scales by ear - no notation required!,https://www.udemy.com/piano-major-scales/,40,Beginner Level,3.5 hours,Musical Instruments
933666,How to play in a local Irish music session with confidence,https://www.udemy.com/how-to-get-into-an-irish-music-session-with-confidence/,40,All Levels,1 hour,Musical Instruments
645202,The Total Beginner's Guitar Course,https://www.udemy.com/total-beginner-guitar-lessons/,0,Beginner Level,1.5 hours,Musical Instruments
65033,Virtual Piano Lessons - A New Way To Learn Piano,https://www.udemy.com/virtual-piano-lessons-a-new-way-to-learn-piano/,50,All Levels,1 hour,Musical Instruments
550842,16 Guitar Chords to Jam With - (Beginner - Intermediate),https://www.udemy.com/12-chords-to-jam-with/,20,Beginner Level,1 hour,Musical Instruments
19421,Free Beginner Electric Guitar Lessons,https://www.udemy.com/beginner-electric-guitar-lessons/,0,Beginner Level,4.5 hours,Musical Instruments
897162,101 Awesome Rockabilly Guitar Licks,https://www.udemy.com/101-awesome-rockabilly-guitar-licks/,40,Intermediate Level,2.5 hours,Musical Instruments
955914,A beginner`s guide to fingerpicking and strumming guitar',https://www.udemy.com/guitar-domination-fingerpicking-strumming-beginners/,0,Beginner Level,2 hours,Musical Instruments
1158690,"Instant Harmonica - Basic 12 Bar Blues course, easy and fun!",https://www.udemy.com/instant-harmonica-basic-12-bar-blues-course-easy-and-fun/,40,Beginner Level,1 hour,Musical Instruments
551170,Your First Course on Piano,https://www.udemy.com/introduction-to-piano-and-music/,70,Beginner Level,4 hours,Musical Instruments
198690,Acoustic Guitar Basics,https://www.udemy.com/acoustic-guitar-basics/,0,Beginner Level,2 hours,Musical Instruments
657518,Cracking the Violin Code!,https://www.udemy.com/learnviolin/,120,All Levels,5.5 hours,Musical Instruments
708696,Instant Bodhran - part one; learn the basics of drumming now,https://www.udemy.com/instant-bodhran-learn-irish-drum-for-fun-and-in-sessions/,30,Beginner Level,1 hour,Musical Instruments
1007396,"Play The Piano By Ear | Master Class, Learn By Doing",https://www.udemy.com/playing-piano-by-ear-master-course-learn-by-doing/,175,All Levels,2.5 hours,Musical Instruments
505126,Discover Classical Guitar Level 2   ,https://www.udemy.com/discover-classical-guitar-level-2/,75,Intermediate Level,11.5 hours,Musical Instruments
574428,Fingerpicking Classics - Great songs played fingerstyle!,https://www.udemy.com/fingerpicking-learn-fingerstyle-guitar-songs/,20,All Levels,2 hours,Musical Instruments
602450,6 Must Know Tricks to Successful Solos,https://www.udemy.com/6-secrets-to-successful-solos/,35,All Levels,4 hours,Musical Instruments
895244,CAGED System for Guitar (Guitar Lessons from Lutz Academy),https://www.udemy.com/caged-system-for-guitar/,50,All Levels,1.5 hours,Musical Instruments
342398,Learn the Violin - No Music Experience Necessary!,https://www.udemy.com/learn-the-violin-no-music-experience-necessary/,120,Beginner Level,3 hours,Musical Instruments
552700,Your Second Course on Piano: Two Handed Playing,https://www.udemy.com/learn-to-play-piano-level-1/,70,Beginner Level,5 hours,Musical Instruments
175278,How to Design Your Own Guitar,https://www.udemy.com/how-to-design-your-own-guitar/,50,All Levels,5 hours,Musical Instruments
101496,How To Play Blues Guitar - Broonzy & McGhee Blues Lessons,https://www.udemy.com/swing-acoustic-blues-guitar-lessons/,0,Intermediate Level,1.5 hours,Musical Instruments
365292,Play Sonny Terry style on Harmonica and dazzle your friends!,https://www.udemy.com/benhewlettharmonicatuition60sonnyterryriffslevel1/,200,All Levels,5.5 hours,Musical Instruments
